covariate_id,covariate_name,covariate_analysis_id,analysis_id,database_id
321822212,condition_era group during day -30 through 0 days relative to index: Peripheral vascular disorder due to diabetes mellitus,212,1,cdm_premier_covid_v1240
321886212,condition_era group during day -30 through 0 days relative to index: Rupture of artery,212,1,cdm_premier_covid_v1240
372313212,condition_era group during day -30 through 0 days relative to index: Benign exertional headache,212,1,cdm_premier_covid_v1240
372328212,condition_era group during day -30 through 0 days relative to index: Otitis media,212,1,cdm_premier_covid_v1240
372409212,condition_era group during day -30 through 0 days relative to index: Sciatica,212,1,cdm_premier_covid_v1240
372424212,condition_era group during day -30 through 0 days relative to index: Congenital anomaly of eye,212,1,cdm_premier_covid_v1240
372448212,condition_era group during day -30 through 0 days relative to index: Loss of consciousness,212,1,cdm_premier_covid_v1240
372547212,condition_era group during day -30 through 0 days relative to index: Viral encephalitis,212,1,cdm_premier_covid_v1240
372604212,condition_era group during day -30 through 0 days relative to index: Movement disorder,212,1,cdm_premier_covid_v1240
372605212,condition_era group during day -30 through 0 days relative to index: Spinal muscular atrophy,212,1,cdm_premier_covid_v1240
372607212,condition_era group during day -30 through 0 days relative to index: Alcohol hallucinosis,212,1,cdm_premier_covid_v1240
372608212,condition_era group during day -30 through 0 days relative to index: Amnestic disorder,212,1,cdm_premier_covid_v1240
372610212,condition_era group during day -30 through 0 days relative to index: Postconcussion syndrome,212,1,cdm_premier_covid_v1240
372613212,condition_era group during day -30 through 0 days relative to index: Flaccid hemiplegia,212,1,cdm_premier_covid_v1240
4044391212,condition_era group during day -30 through 0 days relative to index: Neuropathy due to diabetes mellitus,212,1,cdm_premier_covid_v1240
4060006212,condition_era group during day -30 through 0 days relative to index: Burns classified according to percentage of body surface involved,212,1,cdm_premier_covid_v1240
4059416212,condition_era group during day -30 through 0 days relative to index: Myxedema coma,212,1,cdm_premier_covid_v1240
4043245212,condition_era group during day -30 through 0 days relative to index: Urine protein abnormal,212,1,cdm_premier_covid_v1240
4056872212,condition_era group during day -30 through 0 days relative to index: Ecstasy poisoning,212,1,cdm_premier_covid_v1240
4209859212,condition_era group during day -30 through 0 days relative to index: Empyema,212,1,cdm_premier_covid_v1240
4211638212,condition_era group during day -30 through 0 days relative to index: Cerebellar hernia,212,1,cdm_premier_covid_v1240
4211657212,condition_era group during day -30 through 0 days relative to index: Closed fracture of lower leg,212,1,cdm_premier_covid_v1240
4208390212,condition_era group during day -30 through 0 days relative to index: Inflammation of sacroiliac joint,212,1,cdm_premier_covid_v1240
4231274212,condition_era group during day -30 through 0 days relative to index: Viral myocarditis,212,1,cdm_premier_covid_v1240
4162038212,condition_era group during day -30 through 0 days relative to index: Occlusion of artery,212,1,cdm_premier_covid_v1240
4163710212,condition_era group during day -30 through 0 days relative to index: Dilated cardiomyopathy,212,1,cdm_premier_covid_v1240
4163735212,condition_era group during day -30 through 0 days relative to index: Hemochromatosis,212,1,cdm_premier_covid_v1240
4162320212,condition_era group during day -30 through 0 days relative to index: Accidental poisoning by calcium channel blocker,212,1,cdm_premier_covid_v1240
4162374212,condition_era group during day -30 through 0 days relative to index: Drug dose,212,1,cdm_premier_covid_v1240
4125005212,condition_era group during day -30 through 0 days relative to index: Prosthetic cardiac paravalvular leak,212,1,cdm_premier_covid_v1240
4125022212,condition_era group during day -30 through 0 days relative to index: Acute asthma,212,1,cdm_premier_covid_v1240
4029776212,condition_era group during day -30 through 0 days relative to index: Abscess of axilla,212,1,cdm_premier_covid_v1240
4029783212,condition_era group during day -30 through 0 days relative to index: Partial seizure with impaired consciousness,212,1,cdm_premier_covid_v1240
4029803212,condition_era group during day -30 through 0 days relative to index: Bacterial infection of skin,212,1,cdm_premier_covid_v1240
4140462212,condition_era group during day -30 through 0 days relative to index: Cerebral vasculitis,212,1,cdm_premier_covid_v1240
4140466212,condition_era group during day -30 through 0 days relative to index: Lumbosacral radiculoplexus neuropathy due to type 2 diabetes mellitus,212,1,cdm_premier_covid_v1240
4094986212,condition_era group during day -30 through 0 days relative to index: Ulcer of mouth,212,1,cdm_premier_covid_v1240
4047745212,condition_era group during day -30 through 0 days relative to index: Traumatic encephalopathy,212,1,cdm_premier_covid_v1240
4047756212,condition_era group during day -30 through 0 days relative to index: Isolated cervical dystonia,212,1,cdm_premier_covid_v1240
4047269212,condition_era group during day -30 through 0 days relative to index: Deformity of foot,212,1,cdm_premier_covid_v1240
441521212,condition_era group during day -30 through 0 days relative to index: Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,212,1,cdm_premier_covid_v1240
441523212,condition_era group during day -30 through 0 days relative to index: Immunoproliferative neoplasm,212,1,cdm_premier_covid_v1240
441534212,"condition_era group during day -30 through 0 days relative to index: Severe major depression, single episode, without psychotic features",212,1,cdm_premier_covid_v1240
441536212,condition_era group during day -30 through 0 days relative to index: Mixed acid-base balance disorder,212,1,cdm_premier_covid_v1240
441541212,condition_era group during day -30 through 0 days relative to index: Lymphocytopenia,212,1,cdm_premier_covid_v1240
441542212,condition_era group during day -30 through 0 days relative to index: Anxiety,212,1,cdm_premier_covid_v1240
441547212,condition_era group during day -30 through 0 days relative to index: Oppositional defiant disorder,212,1,cdm_premier_covid_v1240
441561212,condition_era group during day -30 through 0 days relative to index: Low tension glaucoma,212,1,cdm_premier_covid_v1240
441582212,condition_era group during day -30 through 0 days relative to index: Anterior scleritis,212,1,cdm_premier_covid_v1240
441589212,condition_era group during day -30 through 0 days relative to index: Endocarditis,212,1,cdm_premier_covid_v1240
441594212,condition_era group during day -30 through 0 days relative to index: Dysphasia,212,1,cdm_premier_covid_v1240
441607212,condition_era group during day -30 through 0 days relative to index: Abscess of mediastinum,212,1,cdm_premier_covid_v1240
441628212,condition_era group during day -30 through 0 days relative to index: Menopausal and postmenopausal disorders,212,1,cdm_premier_covid_v1240
441641212,condition_era group during day -30 through 0 days relative to index: Delivery normal,212,1,cdm_premier_covid_v1240
441646212,condition_era group during day -30 through 0 days relative to index: Umbilical cord around neck,212,1,cdm_premier_covid_v1240
4011508212,condition_era group during day -30 through 0 days relative to index: Fracture of skull and facial bones,212,1,cdm_premier_covid_v1240
4217894212,condition_era group during day -30 through 0 days relative to index: Osteitis of upper arm,212,1,cdm_premier_covid_v1240
4218083212,condition_era group during day -30 through 0 days relative to index: Episcleritis,212,1,cdm_premier_covid_v1240
4218106212,condition_era group during day -30 through 0 days relative to index: Alcoholism,212,1,cdm_premier_covid_v1240
4025120212,condition_era group during day -30 through 0 days relative to index: Blister with infection,212,1,cdm_premier_covid_v1240
4067106212,condition_era group during day -30 through 0 days relative to index: Miscarriage,212,1,cdm_premier_covid_v1240
4135075212,condition_era group during day -30 through 0 days relative to index: Dislocation of symphysis pubis,212,1,cdm_premier_covid_v1240
4133974212,condition_era group during day -30 through 0 days relative to index: Neoplasm of abdomen,212,1,cdm_premier_covid_v1240
4133980212,condition_era group during day -30 through 0 days relative to index: Hemolytic disorder,212,1,cdm_premier_covid_v1240
4133983212,condition_era group during day -30 through 0 days relative to index: Secondary autoimmune thrombocytopenia,212,1,cdm_premier_covid_v1240
4134294212,condition_era group during day -30 through 0 days relative to index: Acute inflammatory disease,212,1,cdm_premier_covid_v1240
4134318212,condition_era group during day -30 through 0 days relative to index: Fractured nasal bones,212,1,cdm_premier_covid_v1240
4134321212,condition_era group during day -30 through 0 days relative to index: Fracture of neck of humerus,212,1,cdm_premier_covid_v1240
4134322212,condition_era group during day -30 through 0 days relative to index: Fracture of distal end of radius,212,1,cdm_premier_covid_v1240
4112673212,condition_era group during day -30 through 0 days relative to index: Air-conditioner and humidifier lung,212,1,cdm_premier_covid_v1240
4112334212,condition_era group during day -30 through 0 days relative to index: Idiopathic hypotension,212,1,cdm_premier_covid_v1240
4112341212,condition_era group during day -30 through 0 days relative to index: Acute respiratory infections,212,1,cdm_premier_covid_v1240
4113738212,condition_era group during day -30 through 0 days relative to index: Congenital ectodermal defect,212,1,cdm_premier_covid_v1240
4112731212,condition_era group during day -30 through 0 days relative to index: Polyp of intestine,212,1,cdm_premier_covid_v1240
4112735212,condition_era group during day -30 through 0 days relative to index: Neoplasm of lower respiratory tract,212,1,cdm_premier_covid_v1240
